id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_type,pass_body_part,possession_team_id,team_id,player_id,pass_recipient_id,under_pressure,pass_outcome,pass_cross,pass_cut_back,off_camera,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,pass_backheel,pass_goal_assist,pass_switch,counterpress,pass_deflected,pass_miscommunication,player_x,player_y,pass_end_x,pass_end_y
acafa4e4-356f-41f1-87f7-f6541f8a2bbf,3804,3,00:05:21.103,95,21,Pass,227,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[71.0, 24.0]",1.880624,['307d69cb-838c-400d-88e2-a42988400594'],18243,Jorge Resurrección Merodio,8.602325,-2.5213432,Ground Pass,"[64.0, 19.0]",,Left Foot,212,212,6320,5199.0,,1,,,,,,,True,,,,,,71.0,24.0,64.0,19.0
3d3f9a36-269c-44aa-bae9-0c04fb23d9b2,3807,3,00:05:24.764,95,24,Pass,227,Atlético Madrid,From Throw In,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[65.0, 17.0]",1.094253,['c2e226f4-a4f7-495e-9bb6-1bd62a72e655'],18243,Yannick Ferreira Carrasco,17.20465,-0.95054686,Ground Pass,"[75.0, 3.0]",,Right Foot,212,212,5199,5633.0,,1,,,,,,,,,,,,,65.0,17.0,75.0,3.0
cf641d2e-bf23-471c-a543-f0c9ecb09d9a,3811,3,00:05:27.111,95,27,Pass,227,Atlético Madrid,From Throw In,Atlético Madrid,Yannick Ferreira Carrasco,Left Midfield,"[82.0, 6.0]",0.94718,"['2d6d7245-d13a-4212-8839-73aeaa2daef2', 'c4593743-17a1-421d-950e-7dba5e462d80']",18243,Filipe Luís Kasmirski,12.649111,1.2490457,Ground Pass,"[86.0, 18.0]",,Right Foot,212,212,5633,6320.0,True,1,,,,,,,,,,,,,82.0,6.0,86.0,18.0
e1c19251-344a-40ad-953d-fadb87f8c802,3814,3,00:05:28.092,95,28,Pass,227,Atlético Madrid,From Throw In,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[86.0, 18.0]",0.430641,['19af1944-1325-437a-8f2c-da4b5e9f89fd'],18243,Yannick Ferreira Carrasco,3.0,3.1415927,Ground Pass,"[83.0, 18.0]",,Right Foot,212,212,6320,5633.0,,1,,,,,,,,,,,,,86.0,18.0,83.0,18.0
a53a8526-7098-4389-9d37-62b2df10246a,3823,3,00:05:32.422,95,32,Pass,228,Real Madrid,Regular Play,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[40.0, 54.0]",1.371996,['63cd086f-2a5f-4cb8-a424-fef510ddbf61'],18243,Marcelo Vieira da Silva Júnior,27.658634,-1.3521274,Low Pass,"[46.0, 27.0]",,Right Foot,220,220,5539,5552.0,,1,,,,,,,,,,,,,40.0,54.0,46.0,27.0
47852769-8ab6-462f-8cd4-a4ef78a18f62,3826,3,00:05:34.000,95,34,Pass,228,Real Madrid,Regular Play,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,"[46.0, 27.0]",3.331205,['aa180f73-4263-4002-a2c5-8eaeb66e95be'],18243,Cristiano Ronaldo dos Santos Aveiro,48.548943,-0.5651494,High Pass,"[87.0, 1.0]",,Left Foot,220,220,5552,5207.0,,1,,,,,,,,,,,,,46.0,27.0,87.0,1.0
a7157505-64e0-4319-b2c8-d5e8360778fb,3834,3,00:05:42.424,95,42,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[24.0, 73.0]",0.530458,['c82f0c15-87dd-40f7-8e14-6bd34ddd7bf0'],18243,Juan Francisco Torres Belén,4.0,1.5707964,Ground Pass,"[24.0, 77.0]",Recovery,Right Foot,212,212,6376,6375.0,,1,,,,,,,,,,,,,24.0,73.0,24.0,77.0
ef9dc495-02f9-43ea-af4d-1bbc0301615b,3838,3,00:05:44.506,95,44,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[21.0, 78.0]",1.431029,['5b880770-c4b2-45a1-b186-87bfd1423e1e'],18243,Jorge Resurrección Merodio,21.377558,-1.7590178,Ground Pass,"[17.0, 57.0]",,Right Foot,212,212,6375,5199.0,,1,,,,,,,,,,,,,21.0,78.0,17.0,57.0
e24d7146-18ee-4ca2-a773-d7a8162b113a,3841,3,00:05:51.345,95,51,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[37.0, 57.0]",1.635963,['5b156cc6-51c4-4c67-8c4b-8e4adb1bd95a'],18243,Juan Francisco Torres Belén,20.0,1.5707964,Ground Pass,"[37.0, 77.0]",,Left Foot,212,212,5199,6375.0,,1,,,,,,,,,,,,,37.0,57.0,37.0,77.0
9d7f0f7e-73b4-47d9-99ac-c26796d19599,3844,3,00:05:53.716,95,53,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[38.0, 77.0]",1.193282,['f9d5ab87-b3ec-47d0-8dae-5feede0c9db3'],18243,Jorge Resurrección Merodio,11.18034,-1.3909428,Ground Pass,"[40.0, 66.0]",,Right Foot,212,212,6375,5199.0,,1,,,,,,,,,,,,,38.0,77.0,40.0,66.0
04b92001-352d-4376-8536-10fdf242d1df,3847,3,00:05:57.085,95,57,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[41.0, 66.0]",1.479217,['ad246979-3cdb-4390-b4df-11178657786d'],18243,Gabriel Fernández Arenas,7.2111025,-0.98279375,Ground Pass,"[45.0, 60.0]",,Right Foot,212,212,5199,6384.0,,1,,,,,,,,,,,,,41.0,66.0,45.0,60.0
afbb1fc5-deeb-4596-9ee7-c110a13e50f3,3850,3,00:06:00.452,96,0,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[49.0, 56.0]",1.90334,['6e6370a1-85b6-46d9-b4f9-735adb14abb1'],18243,Filipe Luís Kasmirski,36.013885,-1.5430257,High Pass,"[50.0, 20.0]",,Right Foot,212,212,6384,6320.0,,1,,,,,,,,,,,,,49.0,56.0,50.0,20.0
f9e092e4-74b7-4cc0-8110-af40ae6edb36,3853,3,00:06:05.867,96,5,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[52.0, 23.0]",1.755785,['fe18b9d9-811f-493d-9924-ca1e4be057a8'],18243,Diego Roberto Godín Leal,16.124516,2.6224465,Ground Pass,"[38.0, 31.0]",,Left Foot,212,212,6320,5249.0,,1,,,,,,,,,,,,,52.0,23.0,38.0,31.0
15dfcc58-81ca-4e2b-abb6-2808ca0f80bd,3856,3,00:06:08.405,96,8,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[34.0, 31.0]",1.832865,['9e0881a0-c45e-4cc9-9ad5-7a17cd9569ed'],18243,Stefan Savić,23.194826,1.7004988,Ground Pass,"[31.0, 54.0]",,Right Foot,212,212,5249,6376.0,,1,,,,,,,,,,,,,34.0,31.0,31.0,54.0
99a7b1cf-0d42-4d89-9dc6-ca5775a95c7e,3859,3,00:06:11.294,96,11,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[33.0, 58.0]",1.779851,['3c056f2d-0446-4413-ae31-14ce7d054169'],18243,Juan Francisco Torres Belén,34.058773,0.7022569,Ground Pass,"[59.0, 80.0]",,Right Foot,212,212,6376,6375.0,,1,,,,,,,,,,,,,33.0,58.0,59.0,80.0
61517d12-e66b-462d-b09b-3f22d5621c9c,3863,3,00:06:19.377,96,19,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[71.0, 76.0]",1.01737,"['95ba0bac-d6bf-4041-b7f0-9667d37d3c5d', 'c4e8e93b-26a1-4654-a9f2-500b7fa606ce']",18243,Antoine Griezmann,5.8309517,-2.6011732,Ground Pass,"[66.0, 73.0]",,Right Foot,212,212,6375,5487.0,True,1,,,,,,,,,,,,,71.0,76.0,66.0,73.0
533ee898-4372-4598-bdc1-77af4e042932,3866,3,00:06:20.937,96,20,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[66.0, 73.0]",0.732743,['22441dde-0f3b-43ef-bb9b-bc278a65cad6'],18243,Jorge Resurrección Merodio,8.246211,-1.3258177,Ground Pass,"[68.0, 65.0]",,Left Foot,212,212,5487,5199.0,,1,,,,,,,,,,,,,66.0,73.0,68.0,65.0
d6620a32-3a28-40bc-a8cd-7bd31965da9a,3870,3,00:06:23.629,96,23,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[69.0, 64.0]",1.542054,"['3fa62014-6fdc-434d-97b0-c13fd56e44a9', '8e046243-b9e3-4a12-869f-47e7bd03b685']",18243,Antoine Griezmann,8.944272,2.0344439,Ground Pass,"[65.0, 72.0]",,Right Foot,212,212,5199,5487.0,True,1,,,,,,,,,,,,,69.0,64.0,65.0,72.0
0504089a-8400-41f3-8876-068a198a24e5,3873,3,00:06:27.644,96,27,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[72.0, 78.0]",1.021269,['4947b5f5-5e8a-48f5-8365-702e06a1ca4f'],18243,Juan Francisco Torres Belén,6.3245554,0.32175055,Ground Pass,"[78.0, 80.0]",,Left Foot,212,212,5487,6375.0,,1,,,,,,,,,,,,,72.0,78.0,78.0,80.0
bfcede82-7b29-4a0b-8716-e15455d6dcfb,3876,3,00:06:29.736,96,29,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[76.0, 79.0]",1.098598,['441cbd7f-941d-41b2-8560-6778f9818f7e'],18243,Jorge Resurrección Merodio,10.198039,-1.3734008,Ground Pass,"[78.0, 69.0]",,Right Foot,212,212,6375,5199.0,,1,,,,,,,,,,,,,76.0,79.0,78.0,69.0
21665db8-6b2c-4e14-a387-6bf78bfa0084,3878,3,00:06:30.834,96,30,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[78.0, 69.0]",1.228397,['271d739b-20f7-4650-9e1e-e133023d0277'],18243,Antoine Griezmann,15.0,0.0,Ground Pass,"[93.0, 69.0]",,Right Foot,212,212,5199,5487.0,,1,,,,,,,,,,,,,78.0,69.0,93.0,69.0
9d84deca-6816-476a-8306-26264676d287,3882,3,00:06:32.814,96,32,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[93.0, 63.0]",1.374059,"['203db0aa-9354-4555-983e-6aa9e34a0650', '5c2d0813-c305-48d3-b8b0-d7e80488cbd4']",18243,Saúl Ñíguez Esclapez,12.727922,-2.3561945,Ground Pass,"[84.0, 54.0]",,Left Foot,212,212,5487,6381.0,True,1,,,,,,,,,,,,,93.0,63.0,84.0,54.0
31a90dcd-597e-4a55-bcab-40a9cf1bb6bb,3884,3,00:06:34.188,96,34,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Saúl Ñíguez Esclapez,Right Midfield,"[84.0, 54.0]",1.072,['2d07bbe8-da8c-4a1c-a9b2-f67116d8c62b'],18243,Jorge Resurrección Merodio,10.440307,1.8622531,Ground Pass,"[81.0, 64.0]",,Left Foot,212,212,6381,5199.0,,1,,,,,,,,,,,,,84.0,54.0,81.0,64.0
ff49b552-5e0c-47a4-96b5-8b55f7240e40,3887,3,00:06:35.340,96,35,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[81.0, 64.0]",1.841164,['29200a0c-011d-492f-b3c7-09df38c3f7cf'],18243,Filipe Luís Kasmirski,35.0,-1.5707964,Ground Pass,"[81.0, 29.0]",,Right Foot,212,212,5199,6320.0,,1,,,,,,,,,,,,,81.0,64.0,81.0,29.0
a2c65fee-0119-44e2-94cc-416843e004a0,3890,3,00:06:37.303,96,37,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[81.0, 29.0]",1.416485,['549d85af-669d-4c46-9088-ef06280f1908'],18243,Yannick Ferreira Carrasco,13.038404,-0.5667292,Ground Pass,"[92.0, 22.0]",,Left Foot,212,212,6320,5633.0,,1,,,,,,,,,,,,,81.0,29.0,92.0,22.0
8b896194-46d6-4b1b-8e03-da7d6cc4cce2,3894,3,00:06:41.792,96,41,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Yannick Ferreira Carrasco,Left Midfield,"[91.0, 29.0]",1.265744,['018c5c9e-ac4e-4885-9f7c-6f440e29f01b'],18243,Gabriel Fernández Arenas,18.601076,2.203545,Ground Pass,"[80.0, 44.0]",,Right Foot,212,212,5633,6384.0,,1,,,,,,,,,,,,,91.0,29.0,80.0,44.0
05edfb0f-0b26-4c14-abc0-528b30b5fbc4,3897,3,00:06:45.049,96,45,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[70.0, 38.0]",2.583981,['3d60ece0-820f-451c-a578-67e619ef7c7d'],18243,Diego Roberto Godín Leal,17.0,-2.0607536,Ground Pass,"[62.0, 23.0]",,Right Foot,212,212,6384,5249.0,,1,,,,,,,,,,,,,70.0,38.0,62.0,23.0
ffbebf26-889f-418a-b9df-91cc1c98fafd,3900,3,00:06:48.872,96,48,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[59.0, 24.0]",2.506707,['954e7aa4-8752-47c5-ba65-11ae54ebb564'],18243,Stefan Savić,29.732138,1.9138203,Ground Pass,"[49.0, 52.0]",,Right Foot,212,212,5249,6376.0,,1,,,,,,,,,,,,,59.0,24.0,49.0,52.0
6e1ce509-21d0-4e23-9331-3b38c9320d41,3903,3,00:06:51.705,96,51,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[51.0, 52.0]",1.476605,['5fdff75f-c8b1-4ed7-85c9-c98ce6a60772'],18243,Jorge Resurrección Merodio,15.033297,-0.066568166,Ground Pass,"[66.0, 51.0]",,Right Foot,212,212,6376,5199.0,,1,,,,,,,,,,,,,51.0,52.0,66.0,51.0
ae242443-4574-4160-bb69-547b95227170,3906,3,00:06:55.221,96,55,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[69.0, 52.0]",2.286419,['69b7c65c-2633-4eeb-880a-67b637765f43'],18243,,42.520584,-0.71883,High Pass,"[101.0, 24.0]",,Right Foot,212,212,5199,,,0,,,,,,,,,,,,,69.0,52.0,101.0,24.0
69b7c65c-2633-4eeb-880a-67b637765f43,3907,3,00:06:57.508,96,57,Pass,229,Atlético Madrid,Regular Play,Real Madrid,Danilo Luiz da Silva,Right Back,"[20.0, 57.0]",2.272372,"['0a188aba-8d0c-4ebc-95cd-6e7fa7ed5196', '6147d682-a6a0-47b7-8d0a-0b6ecbeb7cda', 'ae242443-4574-4160-bb69-547b95227170']",18243,Lucas Vázquez Iglesias,28.071337,0.071307465,High Pass,"[48.0, 59.0]",Recovery,Head,212,220,3063,5200.0,,0,,,,,,,,,,,,,20.0,57.0,48.0,59.0
6147d682-a6a0-47b7-8d0a-0b6ecbeb7cda,3909,3,00:06:59.780,96,59,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[73.0, 22.0]",2.571239,"['5018b175-b54f-4681-aec3-7fa5089e698b', '69b7c65c-2633-4eeb-880a-67b637765f43']",18243,Yannick Ferreira Carrasco,28.600698,-0.6365082,High Pass,"[96.0, 5.0]",Recovery,Left Foot,212,212,6320,5633.0,,1,,,,,,,,,,,,,73.0,22.0,96.0,5.0
790e1750-c55c-4a68-91f0-a5f83e7998dc,3915,3,00:07:08.161,97,8,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Yannick Ferreira Carrasco,Left Midfield,"[95.0, 13.0]",1.467281,['48156cec-0d6c-4af3-b571-dccc0a705a77'],18243,Gabriel Fernández Arenas,26.400757,2.0005586,Ground Pass,"[84.0, 37.0]",,Right Foot,212,212,5633,6384.0,,1,,,,,,,,,,,,,95.0,13.0,84.0,37.0
715716ab-c6cb-47bf-b068-4cc823795663,3918,3,00:07:11.227,97,11,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[87.0, 37.0]",0.6471,['851777da-8c9c-45fe-8588-4ae253e46e4e'],18243,Saúl Ñíguez Esclapez,13.928389,-0.36717382,Ground Pass,"[100.0, 32.0]",,Right Foot,212,212,6384,6381.0,,1,,,,,,,,,,,,,87.0,37.0,100.0,32.0
686c9a89-bb7a-4a90-9849-824ac5f84505,3925,3,00:07:14.286,97,14,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Saúl Ñíguez Esclapez,Right Midfield,"[96.0, 40.0]",2.944652,['d487bf26-f539-4f00-9870-147758256c64'],18243,Juan Francisco Torres Belén,29.0,1.5707964,Ground Pass,"[96.0, 69.0]",,Right Foot,212,212,6381,6375.0,,1,,,,,,,,,,,,,96.0,40.0,96.0,69.0
a55aa985-3d9a-4fa6-bcd1-486d8fc7fe48,3929,3,00:07:19.056,97,19,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[98.0, 72.0]",2.643161,"['11843027-d56f-49c7-b3cd-d7c8bd35d0ee', 'ece0d59f-94a5-4e1a-8d04-85f7b00b185a']",18243,Gabriel Fernández Arenas,22.022715,-2.2597208,Ground Pass,"[84.0, 55.0]",,Right Foot,212,212,6375,6384.0,True,1,,,,,,,,,,,,,98.0,72.0,84.0,55.0
f4ab5590-ceff-4223-bcc2-87e7c796b0eb,3933,3,00:07:23.675,97,23,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[84.0, 55.0]",0.363172,"['0ea176e3-1e7b-4881-9c09-9ef5dd702a58', 'e1cff4ef-60d1-4fb9-ab55-254d0dc1c08b']",18243,Jorge Resurrección Merodio,6.708204,1.1071488,Ground Pass,"[87.0, 61.0]",,Right Foot,212,212,6384,5199.0,True,1,,,,,,,,,,,,,84.0,55.0,87.0,61.0
d64b3cec-7068-403c-86ad-a77d21185816,3936,3,00:07:24.317,97,24,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[87.0, 61.0]",1.94049,['6b809989-3e12-44fc-a344-a6b20baedb83'],18243,Stefan Savić,18.601076,2.203545,Ground Pass,"[76.0, 76.0]",,Right Foot,212,212,5199,6376.0,,1,,,,,,,,,,,,,87.0,61.0,76.0,76.0
0cbcb14a-e321-42d8-b47b-12f2ed375f34,3939,3,00:07:26.291,97,26,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Stefan Savić,Right Center Back,"[76.0, 76.0]",1.424643,['5033d9d5-e5e5-4e5d-9328-67e63f03919c'],18243,Juan Francisco Torres Belén,24.083189,-0.08314123,Ground Pass,"[100.0, 74.0]",,Right Foot,212,212,6376,6375.0,,1,,,,,,,,,,,,,76.0,76.0,100.0,74.0
085a8266-b1ad-4cde-b252-1964559a2614,3942,3,00:07:27.748,97,27,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[100.0, 74.0]",0.778758,['3fb302ff-fb72-4568-9498-043bb65ff5b3'],18243,Jorge Resurrección Merodio,8.602325,-2.1910458,Ground Pass,"[95.0, 67.0]",,Right Foot,212,212,6375,5199.0,,1,,,,,,,,,,,,,100.0,74.0,95.0,67.0
940f6b0e-4331-448b-8eec-b43bb48673bf,3945,3,00:07:30.643,97,30,Pass,229,Atlético Madrid,Regular Play,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[102.0, 64.0]",1.91586,['fd6128fb-02b7-4085-b485-8862e94fbf7d'],18243,,32.31099,-1.19029,High Pass,"[114.0, 34.0]",,Right Foot,212,212,5199,,,0,True,,,,,,,,,,,,102.0,64.0,114.0,34.0
75ac5532-24ad-4f95-81cf-dca9520f151c,3947,3,00:08:01.178,98,1,Pass,230,Atlético Madrid,From Corner,Atlético Madrid,Jorge Resurrección Merodio,Left Defensive Midfield,"[120.0, 1.0]",2.159667,['088f5a71-946f-4cc6-8445-80cb1b627502'],18243,,47.26521,1.6767807,High Pass,"[115.0, 48.0]",Corner,Right Foot,212,212,5199,,,0,,,,,,,,,True,,,,120.0,1.0,115.0,48.0
7c7e6b1c-1301-4c42-a344-0db0d231f7d6,3957,3,00:08:43.024,98,43,Pass,231,Real Madrid,From Goal Kick,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[6.0, 40.0]",4.1974,['ac83fdcf-d2be-41b1-8ae1-e076cde83c50'],18243,,78.0,0.0,High Pass,"[84.0, 40.0]",Goal Kick,Right Foot,220,220,5597,,,0,,,,,,,,,,,,,6.0,40.0,84.0,40.0
ac83fdcf-d2be-41b1-8ae1-e076cde83c50,3958,3,00:08:47.221,98,47,Pass,232,Atlético Madrid,From Counter,Atlético Madrid,Diego Roberto Godín Leal,Left Center Back,"[37.0, 41.0]",1.5491,"['7c7e6b1c-1301-4c42-a344-0db0d231f7d6', 'da1349d5-bf51-4d09-8ac0-af1f6a5135e0']",18243,Antoine Griezmann,21.84033,0.27829966,High Pass,"[58.0, 47.0]",Recovery,Head,212,212,5249,5487.0,,1,,,,,,,,,,,,,37.0,41.0,58.0,47.0
44cd9d09-9b80-4a59-8c64-b9e1babc9ea8,3960,3,00:08:48.770,98,48,Pass,232,Atlético Madrid,From Counter,Atlético Madrid,Antoine Griezmann,Left Center Forward,"[57.0, 47.0]",1.2958,['e1197606-8cdb-4ab0-ae53-e5ae54c0c8bc'],18243,Fernando José Torres Sanz,12.083046,-0.4266275,High Pass,"[68.0, 42.0]",,Head,212,212,5487,6382.0,,1,,,,,,,,,,,,,57.0,47.0,68.0,42.0
f5acfee9-2d2b-4d8e-8d9e-4c66a03181c7,3962,3,00:08:50.066,98,50,Pass,232,Atlético Madrid,From Counter,Atlético Madrid,Fernando José Torres Sanz,Right Center Forward,"[68.0, 42.0]",0.4951,['6fa1b7a8-c1c1-463b-8deb-a33149ade3b3'],18243,Antoine Griezmann,4.0,-1.5707964,Low Pass,"[68.0, 38.0]",,Right Foot,212,212,6382,5487.0,,1,,,,,,,,,,,,,68.0,42.0,68.0,38.0
e543bace-6e6f-422e-960d-65ed71b85572,3967,3,00:08:52.510,98,52,Pass,233,Real Madrid,Regular Play,Real Madrid,Danilo Luiz da Silva,Right Back,"[35.0, 47.0]",1.604918,['048b436f-1f00-4df5-b5d1-bd5be34be85f'],18243,Keylor Navas Gamboa,25.96151,-2.868584,Ground Pass,"[10.0, 40.0]",Recovery,Right Foot,220,220,3063,5597.0,,1,,,,,,,,,,,,,35.0,47.0,10.0,40.0
3726f08c-52da-45ad-b6f2-193fb18f807c,3969,3,00:08:54.116,98,54,Pass,233,Real Madrid,Regular Play,Real Madrid,Keylor Navas Gamboa,Goalkeeper,"[10.0, 40.0]",2.019201,['05515c18-773c-4479-8152-1163ec344c9f'],18243,Marcelo Vieira da Silva Júnior,48.270073,-0.8734055,High Pass,"[41.0, 3.0]",,Right Foot,220,220,5597,5552.0,,1,,,,,,,,,,,,,10.0,40.0,41.0,3.0
cee0cbd9-0f9d-4970-90bc-909837debcac,3973,3,00:09:08.314,99,8,Pass,234,Atlético Madrid,From Throw In,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[72.0, 80.0]",1.084694,['5d10ff74-f861-4578-af36-f9899ab5d7ad'],18243,Gabriel Fernández Arenas,5.0990195,-1.7681919,Low Pass,"[71.0, 75.0]",Throw-in,,212,212,6375,6384.0,,1,,,,,,,,,,,,,72.0,80.0,71.0,75.0
ce3d4e44-e776-424b-a600-2b3238d48955,3977,3,00:09:09.939,99,9,Pass,234,Atlético Madrid,From Throw In,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[71.0, 75.0]",0.878903,['72ceda1b-874f-4ec1-93d2-39ab4841eaf0'],18243,Juan Francisco Torres Belén,8.602325,0.6202495,Ground Pass,"[78.0, 80.0]",,Right Foot,212,212,6384,6375.0,,1,,,,,,,,,,,,,71.0,75.0,78.0,80.0
f43acdea-e537-4a03-8961-b094ca0d98c5,3980,3,00:09:15.698,99,15,Pass,234,Atlético Madrid,From Throw In,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[113.0, 68.0]",0.362136,['1bf4a5c7-3d57-4122-b48b-83577b70e9a0'],18243,,2.236068,-1.1071488,High Pass,"[114.0, 66.0]",,Right Foot,212,212,6375,,,0,,,,,,,,,,,,,113.0,68.0,114.0,66.0
d3ad1c30-cd61-409f-b90e-261756264f22,3982,3,00:09:52.591,99,52,Pass,235,Atlético Madrid,From Corner,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[120.0, 80.0]",1.505201,['13615709-359f-400a-b158-6021a034ce3d'],18243,,32.55764,-1.7561443,High Pass,"[114.0, 48.0]",Corner,Right Foot,212,212,6384,,,0,,,,,,,,,,,,,120.0,80.0,114.0,48.0
394a5a48-bdfb-45ce-ad9c-f0434ed4ba33,3984,3,00:10:07.569,100,7,Pass,236,Atlético Madrid,From Corner,Atlético Madrid,Gabriel Fernández Arenas,Right Defensive Midfield,"[120.0, 80.0]",1.41906,['60294fca-ddd9-4049-a626-5d6613ae6872'],18243,,36.878178,-1.7894653,High Pass,"[112.0, 44.0]",Corner,Right Foot,212,212,6384,,,0,,,,,,,,,,,,,120.0,80.0,112.0,44.0
c489c3c3-cddf-47f1-9f64-87adbb6dd8ea,3986,3,00:10:12.658,100,12,Pass,236,Atlético Madrid,From Corner,Atlético Madrid,Juan Francisco Torres Belén,Right Back,"[77.0, 57.0]",3.117717,['0b8ead41-818e-4b00-bcd3-0743efa3ebcc'],18243,Filipe Luís Kasmirski,26.925823,-2.878598,High Pass,"[51.0, 50.0]",Recovery,Head,212,212,6375,6320.0,,1,,,,,,,,,,,,,77.0,57.0,51.0,50.0
040082a8-f5ba-4c35-84d3-3096e2212808,3990,3,00:10:18.800,100,18,Pass,236,Atlético Madrid,From Corner,Atlético Madrid,Filipe Luís Kasmirski,Left Back,"[54.0, 41.0]",3.094652,"['63197221-8dd3-4920-8075-9804e6ab1333', 'e18c9e36-76d5-4df6-bb7b-34b257015350']",18243,,50.537113,-0.47249693,High Pass,"[99.0, 18.0]",,Left Foot,212,212,6320,,True,0,,,,,,,,,,,,,54.0,41.0,99.0,18.0
63197221-8dd3-4920-8075-9804e6ab1333,3992,3,00:10:21.895,100,21,Pass,237,Real Madrid,Regular Play,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,"[22.0, 63.0]",1.808523,"['040082a8-f5ba-4c35-84d3-3096e2212808', '63b07116-3132-4930-a690-c64e099e4d38', 'f336a272-da96-4c39-9cff-e2ac0e2e5390']",18243,Lucas Vázquez Iglesias,15.652476,0.4636476,Low Pass,"[36.0, 70.0]",Recovery,,220,220,5539,5200.0,True,1,,,,True,,,,,,,,,22.0,63.0,36.0,70.0
